income,credit_score,debt_to_income,age,existing_loans,employment,home_ownership,purpose,region,approved
43600.16,743.0,0.376,45.0,1,full_time,own,vacation,NA,1
52350.41,695.0,0.632,27.0,1,self_employed,rent,debt_consolidation,NA,1
51066.45,603.0,0.357,38.0,0,part_time,rent,home_improvement,NA,1
57070.86,737.0,0.404,35.0,1,full_time,own,vacation,NA,1
88805.08,700.0,0.355,55.0,0,part_time,rent,education,APAC,1
76915.06,850.0,0.308,40.0,0,unemployed,rent,home_improvement,APAC,1
65290.33,792.0,0.289,57.0,1,self_employed,mortgage,medical,NA,1
56701.53,740.0,0.355,44.0,1,part_time,mortgage,business,APAC,1
57201.81,707.0,0.383,52.0,2,full_time,mortgage,business,APAC,1
70899.44,701.0,0.459,36.0,1,self_employed,rent,debt_consolidation,NA,1
75515.04,620.0,0.357,41.0,0,full_time,mortgage,vacation,APAC,1
48662.88,568.0,0.264,50.0,4,part_time,own,auto,NA,1
65656.65,629.0,0.281,47.0,1,part_time,own,vacation,NA,1
28430.85,687.0,0.161,43.0,2,full_time,mortgage,home_improvement,EU,1
68810.85,543.0,0.519,35.0,2,full_time,mortgage,home_improvement,LATAM,1
78718.69,652.0,0.255,36.0,2,part_time,mortgage,debt_consolidation,NA,1
59958.76,673.0,0.436,49.0,1,full_time,other,debt_consolidation,NA,1
97697.49,675.0,0.353,51.0,0,full_time,mortgage,auto,EU,1
49137.71,644.0,0.356,32.0,0,full_time,mortgage,business,APAC,1
68913.93,666.0,0.306,31.0,3,part_time,own,auto,LATAM,1
64355.15,811.0,0.225,29.0,0,full_time,mortgage,auto,NA,1
63194.64,736.0,0.204,46.0,1,full_time,rent,auto,APAC,1
62942.2,651.0,0.527,29.0,1,self_employed,other,vacation,EU,1
,685.0,0.334,46.0,2,full_time,rent,auto,NA,1
80263.26,688.0,0.455,43.0,1,self_employed,own,business,EU,1
89799.25,636.0,0.486,33.0,2,full_time,rent,medical,NA,1
64959.5,636.0,0.271,54.0,0,full_time,rent,business,APAC,1
79675.69,761.0,0.371,23.0,0,part_time,own,education,NA,1
52368.19,661.0,0.325,55.0,0,full_time,rent,vacation,NA,1
78787.2,613.0,0.181,41.0,1,unemployed,rent,education,LATAM,1
51284.15,687.0,0.298,18.0,1,full_time,rent,home_improvement,LATAM,1
84631.88,698.0,0.391,54.0,2,self_employed,mortgage,vacation,NA,1
104791.54,552.0,0.26,48.0,1,full_time,own,debt_consolidation,APAC,1
62802.49,687.0,0.281,34.0,4,self_employed,rent,auto,LATAM,1
25534.22,751.0,0.299,28.0,0,full_time,mortgage,medical,NA,1
55134.69,722.0,0.573,22.0,2,part_time,other,debt_consolidation,EU,0
87173.75,846.0,0.1,62.0,1,full_time,own,business,NA,1
74955.38,778.0,0.38,29.0,0,self_employed,mortgage,home_improvement,APAC,1
69480.44,791.0,0.29,25.0,1,full_time,rent,business,NA,1
83156.03,850.0,0.243,41.0,1,full_time,mortgage,business,APAC,1
73720.16,743.0,0.287,22.0,3,part_time,mortgage,auto,NA,1
86919.05,701.0,0.4,28.0,0,full_time,rent,medical,NA,1
81549.63,758.0,0.407,48.0,0,self_employed,rent,medical,APAC,1
92390.61,651.0,0.342,43.0,3,part_time,mortgage,vacation,NA,1
71458.33,698.0,0.451,34.0,0,full_time,mortgage,debt_consolidation,LATAM,1
81294.67,645.0,0.472,38.0,0,self_employed,rent,education,NA,1
59471.71,718.0,0.418,34.0,2,full_time,mortgage,debt_consolidation,EU,1
54173.71,644.0,0.254,37.0,3,part_time,rent,debt_consolidation,APAC,1
95721.82,642.0,0.379,30.0,1,full_time,rent,vacation,NA,1
68891.68,719.0,0.38,32.0,0,full_time,mortgage,medical,EU,1
79487.85,680.0,0.222,32.0,1,self_employed,own,home_improvement,EU,1
67227.32,555.0,0.132,31.0,0,self_employed,own,vacation,EU,1
54442.72,588.0,0.077,48.0,2,self_employed,mortgage,auto,EU,1
65197.69,610.0,0.328,46.0,1,part_time,rent,vacation,NA,1
90847.89,628.0,0.356,29.0,0,full_time,rent,debt_consolidation,NA,1
74994.32,719.0,0.178,26.0,1,full_time,rent,medical,NA,1
34193.48,705.0,0.446,36.0,4,full_time,mortgage,vacation,LATAM,1
61125.6,765.0,0.338,60.0,2,part_time,rent,vacation,NA,1
97081.29,743.0,0.482,28.0,2,full_time,rent,home_improvement,NA,1
61151.66,765.0,0.364,36.0,0,unemployed,mortgage,debt_consolidation,NA,1
32591.38,733.0,0.192,39.0,1,full_time,rent,auto,APAC,1
99074.88,705.0,0.375,37.0,1,full_time,mortgage,medical,EU,1
77283.07,767.0,0.4,33.0,2,self_employed,mortgage,debt_consolidation,NA,1
63739.77,754.0,0.254,50.0,1,full_time,rent,vacation,APAC,1
58314.48,716.0,0.147,43.0,0,full_time,mortgage,medical,LATAM,1
84482.33,779.0,0.332,46.0,1,full_time,own,education,APAC,1
55244.3,526.0,0.2,44.0,2,unemployed,mortgage,home_improvement,EU,1
85668.62,670.0,0.455,47.0,0,full_time,rent,debt_consolidation,NA,1
74759.52,669.0,0.271,54.0,1,full_time,own,business,NA,1
69404.27,771.0,0.527,51.0,1,full_time,other,home_improvement,NA,1
67619.27,800.0,0.065,61.0,1,full_time,other,business,EU,1
61850.58,588.0,0.336,50.0,1,full_time,mortgage,medical,NA,1
83821.52,789.0,0.492,31.0,0,part_time,mortgage,education,NA,1
49423.83,608.0,0.213,46.0,1,full_time,own,education,EU,1
35805.35,610.0,0.301,45.0,0,self_employed,own,auto,APAC,1
76059.92,674.0,0.272,57.0,0,part_time,mortgage,home_improvement,NA,1
76362.29,668.0,0.238,28.0,2,part_time,rent,education,APAC,1
73644.34,581.0,0.349,44.0,2,full_time,rent,education,NA,1
72339.11,735.0,0.165,31.0,0,full_time,own,home_improvement,EU,1
59230.27,738.0,0.307,43.0,0,full_time,mortgage,business,LATAM,1
79174.69,764.0,0.382,36.0,0,full_time,mortgage,education,NA,1
64179.95,660.0,0.294,43.0,1,full_time,mortgage,debt_consolidation,APAC,1
56231.96,687.0,0.2,24.0,0,full_time,mortgage,business,APAC,1
59385.96,688.0,0.444,46.0,1,full_time,rent,home_improvement,LATAM,1
101371.51,808.0,0.408,40.0,2,full_time,mortgage,auto,NA,1
33770.43,492.0,0.195,40.0,1,full_time,own,debt_consolidation,NA,0
73996.19,623.0,0.165,58.0,1,full_time,rent,auto,NA,1
,690.0,0.206,34.0,3,self_employed,own,debt_consolidation,APAC,1
63051.8,614.0,0.385,41.0,1,full_time,rent,auto,NA,1
57194.71,672.0,0.353,39.0,1,self_employed,rent,medical,NA,1
27469.49,681.0,0.415,40.0,2,full_time,own,auto,LATAM,1
72002.68,644.0,0.281,60.0,0,unemployed,mortgage,home_improvement,NA,1
58159.31,695.0,0.209,39.0,0,full_time,rent,home_improvement,NA,1
27214.29,734.0,0.43,32.0,0,full_time,mortgage,medical,APAC,1
80112.23,673.0,0.254,57.0,1,part_time,mortgage,debt_consolidation,NA,1
90830.11,658.0,0.342,35.0,1,full_time,other,business,EU,1
91822.24,678.0,0.134,22.0,1,full_time,own,business,NA,1
71461.22,689.0,0.252,31.0,0,full_time,mortgage,debt_consolidation,NA,1
65829.05,568.0,0.441,26.0,1,unemployed,own,auto,NA,1
88906.82,722.0,0.234,20.0,1,self_employed,mortgage,vacation,APAC,1
95282.9,658.0,0.418,34.0,0,full_time,rent,debt_consolidation,NA,1
85404.24,778.0,0.04,37.0,1,self_employed,rent,education,NA,1
48052.32,731.0,0.253,50.0,0,,rent,vacation,LATAM,1
68624.21,772.0,0.299,44.0,1,full_time,own,medical,APAC,1
72911.29,619.0,0.529,44.0,0,full_time,rent,medical,EU,1
32426.89,664.0,0.18,29.0,1,full_time,mortgage,debt_consolidation,LATAM,1
73448.49,603.0,0.401,47.0,3,self_employed,mortgage,business,NA,1
105913.85,641.0,0.447,52.0,0,self_employed,own,home_improvement,EU,1
76518.85,778.0,0.233,42.0,0,self_employed,mortgage,education,LATAM,1
91521.44,794.0,0.275,42.0,1,part_time,mortgage,debt_consolidation,EU,1
68292.47,610.0,0.337,25.0,0,full_time,mortgage,auto,NA,1
63682.07,658.0,0.142,49.0,2,part_time,mortgage,home_improvement,APAC,1
71862.89,685.0,0.265,56.0,0,full_time,mortgage,home_improvement,NA,1
50315.12,731.0,0.473,41.0,1,self_employed,rent,auto,NA,1
47652.05,567.0,0.383,32.0,1,full_time,mortgage,business,APAC,1
87793.48,578.0,0.301,36.0,2,self_employed,rent,medical,NA,1
89702.16,724.0,0.334,34.0,1,part_time,own,vacation,NA,1
47160.09,554.0,0.39,34.0,0,full_time,own,auto,NA,1
82423.98,659.0,0.413,44.0,0,full_time,own,education,NA,1
63434.72,701.0,0.253,41.0,1,full_time,own,medical,NA,1
71116.55,719.0,0.504,48.0,2,full_time,mortgage,education,APAC,1
73283.94,680.0,0.478,42.0,0,self_employed,own,auto,EU,1
82898.31,664.0,0.401,29.0,1,full_time,own,education,APAC,1
66488.93,749.0,0.219,33.0,0,full_time,mortgage,auto,NA,1
90382.92,710.0,0.198,32.0,2,,mortgage,auto,NA,1
70569.43,645.0,0.281,36.0,0,full_time,rent,business,LATAM,1
76235.32,693.0,0.327,56.0,0,full_time,mortgage,auto,NA,1
50001.27,717.0,0.108,58.0,0,self_employed,other,debt_consolidation,NA,1
103855.86,810.0,0.379,46.0,0,part_time,own,vacation,LATAM,1
73456.85,745.0,0.474,39.0,0,self_employed,mortgage,vacation,NA,1
77833.95,775.0,0.389,24.0,0,full_time,mortgage,auto,NA,1
36052.66,647.0,0.239,40.0,0,full_time,rent,debt_consolidation,NA,1
50191.36,653.0,0.225,30.0,2,full_time,own,debt_consolidation,EU,1
87281.91,674.0,0.356,54.0,0,full_time,other,medical,NA,1
70164.04,680.0,0.302,22.0,1,full_time,rent,medical,EU,1
30551.96,619.0,0.373,42.0,1,full_time,mortgage,auto,APAC,1
83689.22,779.0,0.392,29.0,1,part_time,mortgage,debt_consolidation,EU,1
55211.91,752.0,0.451,38.0,1,full_time,mortgage,home_improvement,NA,1
90403.71,669.0,0.184,45.0,2,full_time,own,vacation,NA,1
63418.96,735.0,0.347,48.0,1,full_time,rent,debt_consolidation,APAC,1
68684.72,706.0,0.276,37.0,1,part_time,rent,auto,LATAM,1
86221.18,740.0,0.308,46.0,2,full_time,own,medical,NA,1
48845.13,596.0,0.424,31.0,3,part_time,own,vacation,NA,1
47128.76,680.0,0.437,40.0,1,full_time,mortgage,business,EU,1
61463.03,686.0,0.488,48.0,1,full_time,rent,auto,APAC,1
,734.0,0.371,41.0,2,full_time,mortgage,business,LATAM,1
41044.21,646.0,0.307,33.0,0,full_time,rent,home_improvement,EU,1
34975.38,515.0,0.29,35.0,0,full_time,own,home_improvement,NA,0
79826.98,614.0,0.112,48.0,1,part_time,rent,education,APAC,1
54146.39,686.0,0.481,27.0,2,self_employed,own,business,APAC,1
57939.93,694.0,0.281,29.0,2,full_time,mortgage,vacation,NA,1
31577.41,808.0,0.381,44.0,1,full_time,rent,medical,NA,1
52778.37,731.0,0.401,34.0,0,full_time,rent,debt_consolidation,NA,1
64863.79,696.0,0.171,23.0,0,unemployed,mortgage,medical,NA,1
81746.8,688.0,0.209,52.0,2,full_time,rent,debt_consolidation,APAC,1
51117.86,767.0,0.506,27.0,2,full_time,own,auto,NA,1
94832.77,649.0,0.355,36.0,0,full_time,own,debt_consolidation,APAC,1
52677.99,680.0,0.25,32.0,0,self_employed,own,home_improvement,NA,1
52704.35,614.0,0.305,35.0,0,full_time,mortgage,auto,NA,1
92672.44,789.0,0.45,29.0,2,full_time,rent,business,EU,1
68806.28,717.0,0.432,45.0,1,full_time,mortgage,business,NA,1
55063.55,640.0,0.144,39.0,0,part_time,mortgage,business,EU,1
62207.6,682.0,0.516,48.0,0,full_time,rent,vacation,NA,1
89355.32,726.0,0.436,32.0,0,unemployed,mortgage,education,APAC,1
91391.65,672.0,0.302,59.0,0,self_employed,own,medical,LATAM,1
50297.72,653.0,0.177,19.0,0,full_time,mortgage,home_improvement,NA,1
64236.19,644.0,0.446,22.0,0,unemployed,rent,education,NA,1
66622.82,714.0,0.377,56.0,1,self_employed,mortgage,auto,APAC,1
47247.68,665.0,0.145,43.0,0,full_time,other,medical,NA,1
63997.67,658.0,0.292,41.0,1,self_employed,rent,education,NA,1
65095.81,596.0,0.695,42.0,1,full_time,rent,education,APAC,1
85523.77,695.0,0.322,44.0,1,full_time,rent,business,NA,1
86733.65,677.0,0.231,41.0,0,full_time,mortgage,auto,EU,1
59074.23,667.0,0.199,28.0,1,self_employed,rent,education,NA,1
61148.84,704.0,0.533,46.0,2,self_employed,mortgage,debt_consolidation,APAC,1
76957.26,742.0,0.422,45.0,1,full_time,mortgage,business,EU,1
54466.61,739.0,0.489,52.0,1,part_time,own,medical,EU,1
75595.52,729.0,0.35,56.0,0,part_time,rent,business,EU,1
63417.68,673.0,0.47,41.0,1,self_employed,mortgage,business,NA,1
47550.83,650.0,0.218,26.0,0,full_time,rent,debt_consolidation,NA,1
47776.94,617.0,0.34,56.0,1,full_time,other,debt_consolidation,APAC,1
91047.06,648.0,0.354,28.0,0,full_time,mortgage,debt_consolidation,APAC,1
62184.41,691.0,0.486,41.0,1,full_time,mortgage,business,APAC,1
94526.37,635.0,0.358,35.0,0,full_time,own,education,APAC,1
55754.55,697.0,0.245,34.0,0,full_time,mortgage,business,NA,1
70241.69,622.0,0.328,46.0,1,full_time,rent,home_improvement,EU,1
108068.18,574.0,0.119,40.0,1,self_employed,mortgage,vacation,EU,1
45967.04,747.0,0.041,43.0,1,,mortgage,education,NA,1
30839.34,657.0,0.42,30.0,0,full_time,mortgage,vacation,NA,0
88158.62,631.0,0.275,36.0,2,part_time,mortgage,education,NA,1
50117.44,613.0,0.289,30.0,0,full_time,own,auto,NA,1
64627.29,720.0,0.42,36.0,1,part_time,own,home_improvement,APAC,1
54453.47,786.0,0.488,37.0,0,self_employed,rent,education,NA,1
,662.0,0.384,56.0,1,full_time,mortgage,auto,APAC,1
47890.35,675.0,0.551,35.0,1,full_time,own,business,LATAM,1
61761.08,765.0,0.38,18.0,1,full_time,mortgage,debt_consolidation,LATAM,1
73096.68,563.0,0.356,52.0,1,full_time,rent,business,APAC,1
46850.44,828.0,0.349,42.0,1,part_time,rent,vacation,APAC,1
52398.49,850.0,0.166,37.0,0,full_time,mortgage,auto,NA,1
58747.11,501.0,0.435,34.0,2,full_time,mortgage,home_improvement,APAC,0
39281.32,683.0,0.027,29.0,0,full_time,rent,medical,EU,1
57393.9,640.0,0.25,57.0,0,full_time,rent,vacation,LATAM,1
67138.34,671.0,0.323,39.0,1,full_time,rent,vacation,EU,1
57808.12,661.0,0.225,21.0,0,full_time,rent,home_improvement,NA,1
60115.22,747.0,0.266,41.0,0,full_time,own,home_improvement,APAC,1
64641.77,682.0,0.541,50.0,1,part_time,mortgage,home_improvement,APAC,1
53196.62,626.0,0.452,40.0,0,self_employed,rent,debt_consolidation,NA,1
77439.13,678.0,0.238,29.0,0,part_time,own,medical,EU,1
90847.61,726.0,0.264,28.0,2,full_time,mortgage,debt_consolidation,EU,1
56641.15,607.0,0.167,29.0,0,full_time,rent,business,EU,1
73733.57,575.0,0.405,53.0,1,part_time,rent,debt_consolidation,LATAM,1
60686.89,829.0,0.29,37.0,1,part_time,own,medical,EU,1
71578.77,645.0,0.084,21.0,3,unemployed,rent,education,APAC,1
93184.03,680.0,0.332,42.0,2,full_time,own,home_improvement,NA,1
74155.87,662.0,0.373,39.0,1,full_time,rent,auto,NA,1
33078.54,728.0,0.436,34.0,2,full_time,rent,home_improvement,NA,1
73171.92,814.0,0.311,28.0,1,self_employed,rent,business,EU,1
87191.55,731.0,0.275,27.0,0,part_time,rent,business,APAC,1
61011.27,584.0,0.558,49.0,2,self_employed,other,auto,EU,1
82921.43,593.0,0.321,40.0,1,part_time,rent,debt_consolidation,NA,1
52577.92,662.0,0.406,43.0,1,unemployed,mortgage,business,NA,1
38260.3,671.0,0.255,40.0,4,full_time,mortgage,business,LATAM,1
67541.04,569.0,0.403,41.0,1,unemployed,own,auto,NA,1
33383.42,747.0,0.145,33.0,0,self_employed,own,business,NA,1
60684.12,614.0,0.265,36.0,1,self_employed,rent,business,EU,1
88163.16,795.0,0.175,50.0,2,self_employed,own,auto,APAC,1
30624.27,817.0,0.247,52.0,1,full_time,rent,debt_consolidation,NA,1
41969.06,673.0,0.47,26.0,1,part_time,own,auto,NA,1
,721.0,0.247,36.0,0,full_time,own,medical,EU,1
63860.24,604.0,0.406,46.0,0,self_employed,own,vacation,NA,1
58417.1,734.0,0.502,57.0,1,self_employed,own,home_improvement,NA,1
90184.45,655.0,0.317,56.0,1,part_time,own,debt_consolidation,NA,1
82178.27,614.0,0.439,30.0,0,full_time,mortgage,education,NA,1
73914.91,670.0,0.384,51.0,2,self_employed,mortgage,auto,NA,1
67621.35,657.0,0.334,39.0,0,self_employed,rent,debt_consolidation,APAC,1
72078.14,667.0,0.41,48.0,0,part_time,mortgage,home_improvement,NA,1
49484.32,756.0,0.541,46.0,2,full_time,rent,auto,NA,1
80429.79,635.0,0.244,25.0,2,self_employed,rent,medical,NA,1
44983.2,811.0,0.205,43.0,0,self_employed,own,business,NA,1
80036.79,597.0,0.198,48.0,0,full_time,own,auto,APAC,1
86350.57,803.0,0.439,38.0,2,full_time,rent,auto,NA,1
68795.56,619.0,0.456,36.0,1,part_time,rent,auto,LATAM,1
61828.16,690.0,0.256,22.0,0,part_time,own,vacation,EU,1
72205.58,656.0,0.064,45.0,2,full_time,rent,education,NA,1
15000.0,666.0,0.239,40.0,1,full_time,mortgage,education,LATAM,0
70440.65,746.0,0.386,29.0,1,self_employed,own,auto,NA,1
62959.63,795.0,0.312,35.0,0,self_employed,own,auto,NA,1
64088.69,773.0,0.342,40.0,0,full_time,rent,vacation,NA,1
77717.59,662.0,0.257,32.0,0,self_employed,mortgage,vacation,EU,1
63654.16,703.0,0.442,38.0,0,full_time,mortgage,education,APAC,1
44476.28,635.0,0.361,21.0,3,full_time,own,auto,EU,1
62454.75,621.0,0.39,51.0,0,part_time,own,auto,LATAM,1
66216.0,610.0,0.339,38.0,1,full_time,own,business,LATAM,1
67068.81,659.0,0.383,27.0,0,full_time,mortgage,education,NA,1
67914.55,707.0,0.375,18.0,0,unemployed,rent,debt_consolidation,LATAM,1
83708.64,556.0,0.209,48.0,0,full_time,rent,auto,NA,1
45451.38,687.0,0.365,44.0,0,full_time,own,education,LATAM,1
68162.61,796.0,0.415,40.0,0,full_time,own,vacation,NA,1
88218.73,769.0,0.459,47.0,1,full_time,own,business,NA,1
33776.99,649.0,0.37,47.0,1,part_time,rent,business,NA,1
68233.64,592.0,0.204,40.0,1,full_time,mortgage,auto,NA,1
54463.19,722.0,0.223,35.0,0,full_time,rent,business,APAC,1
58327.21,528.0,0.268,34.0,0,full_time,mortgage,medical,NA,1
48713.46,768.0,0.343,42.0,2,part_time,mortgage,business,NA,1
61948.09,675.0,0.305,52.0,2,self_employed,mortgage,home_improvement,LATAM,1
98142.6,818.0,0.185,37.0,1,full_time,rent,vacation,EU,1
42240.25,569.0,0.184,53.0,2,self_employed,mortgage,business,EU,1
43947.02,754.0,0.068,42.0,1,unemployed,own,business,LATAM,1
41565.18,683.0,0.054,42.0,3,full_time,mortgage,home_improvement,NA,1
96093.53,667.0,0.304,62.0,1,full_time,other,business,NA,1
56677.89,594.0,0.598,55.0,1,part_time,mortgage,auto,NA,1
64538.5,732.0,0.536,55.0,2,self_employed,rent,home_improvement,NA,1
57749.91,737.0,0.203,30.0,2,full_time,rent,home_improvement,NA,1
48000.39,815.0,0.338,60.0,0,full_time,mortgage,home_improvement,EU,1
60767.29,761.0,0.144,37.0,0,part_time,mortgage,medical,NA,1
109248.38,648.0,0.163,36.0,1,self_employed,own,vacation,EU,1
90057.28,620.0,0.176,18.0,0,full_time,rent,vacation,APAC,1
49647.12,594.0,0.293,41.0,0,full_time,rent,auto,NA,1
76656.33,793.0,0.298,27.0,1,full_time,other,vacation,EU,1
50032.59,636.0,0.35,42.0,1,unemployed,own,auto,NA,1
33025.38,794.0,0.4,26.0,3,part_time,rent,business,APAC,1
83351.2,727.0,0.28,56.0,2,full_time,mortgage,home_improvement,NA,1
85881.67,713.0,0.324,44.0,0,self_employed,rent,business,APAC,1
83828.94,669.0,0.189,61.0,0,full_time,own,debt_consolidation,EU,1
56542.43,736.0,0.159,28.0,1,self_employed,own,vacation,EU,1
61998.04,689.0,0.14,53.0,4,full_time,rent,education,NA,1
78495.78,664.0,0.398,20.0,0,full_time,mortgage,education,NA,1
72046.93,739.0,0.279,40.0,0,full_time,other,education,NA,1
,680.0,0.095,32.0,1,full_time,mortgage,home_improvement,EU,1
35856.71,634.0,0.312,34.0,1,self_employed,rent,education,EU,1
67049.75,732.0,0.17,33.0,0,full_time,mortgage,medical,APAC,1
84422.17,686.0,0.519,29.0,3,full_time,own,auto,NA,1
43443.41,724.0,0.251,25.0,0,self_employed,own,auto,LATAM,1
76497.67,658.0,0.402,34.0,2,full_time,rent,debt_consolidation,LATAM,1
70967.75,605.0,0.451,39.0,1,full_time,rent,business,NA,1
78502.67,811.0,0.205,50.0,1,full_time,own,debt_consolidation,NA,1
80695.56,798.0,0.329,41.0,1,unemployed,mortgage,debt_consolidation,EU,1
52499.63,752.0,0.386,50.0,2,part_time,mortgage,vacation,NA,1
35894.73,663.0,0.334,23.0,0,self_employed,rent,home_improvement,NA,1
55396.65,669.0,0.363,34.0,1,part_time,rent,debt_consolidation,EU,1
81004.29,787.0,0.16,45.0,1,full_time,rent,business,EU,1
55243.93,665.0,0.386,41.0,0,full_time,mortgage,education,NA,1
52507.22,646.0,0.262,29.0,1,part_time,own,auto,LATAM,1
32215.69,821.0,0.362,47.0,3,full_time,own,home_improvement,NA,1
96547.66,687.0,0.43,33.0,0,unemployed,rent,vacation,NA,1
79862.85,814.0,0.4,30.0,1,full_time,mortgage,business,NA,1
78858.13,592.0,0.362,43.0,1,full_time,own,vacation,LATAM,1
82419.06,726.0,0.397,38.0,0,full_time,rent,education,APAC,1
75380.75,835.0,0.403,33.0,0,full_time,mortgage,medical,NA,1
60602.08,692.0,0.499,32.0,2,part_time,mortgage,auto,APAC,1
62052.25,672.0,0.316,27.0,0,self_employed,own,medical,NA,1
57303.84,608.0,0.34,34.0,0,part_time,rent,education,NA,1
112425.33,766.0,0.432,49.0,2,self_employed,rent,auto,NA,1
75006.42,636.0,0.261,40.0,2,full_time,mortgage,business,APAC,1
56651.59,683.0,0.16,48.0,0,full_time,mortgage,education,NA,1
73378.94,604.0,0.379,43.0,1,,mortgage,vacation,EU,1
46804.36,799.0,0.295,32.0,2,full_time,rent,vacation,NA,1
92081.12,771.0,0.175,22.0,3,full_time,mortgage,debt_consolidation,LATAM,1
53100.76,688.0,0.38,29.0,3,full_time,mortgage,auto,LATAM,1
74019.54,609.0,0.492,31.0,2,part_time,mortgage,home_improvement,NA,1
84187.6,798.0,0.124,31.0,1,part_time,other,debt_consolidation,EU,1
71925.83,664.0,0.443,48.0,1,full_time,mortgage,debt_consolidation,EU,1
66700.46,613.0,0.016,48.0,1,full_time,mortgage,debt_consolidation,LATAM,1
65194.44,567.0,0.272,60.0,0,full_time,mortgage,vacation,NA,1
63984.06,645.0,0.541,30.0,0,full_time,rent,medical,NA,1
54619.43,588.0,0.281,54.0,0,,rent,home_improvement,NA,1
56909.3,646.0,0.331,54.0,0,self_employed,other,medical,EU,1
91632.63,742.0,0.412,36.0,1,unemployed,mortgage,auto,NA,1
63046.34,664.0,0.114,43.0,0,self_employed,mortgage,auto,NA,1
50855.67,715.0,0.329,50.0,0,self_employed,mortgage,medical,APAC,1
55706.64,639.0,0.328,37.0,0,unemployed,rent,home_improvement,APAC,1
84806.67,695.0,0.543,37.0,0,part_time,rent,education,NA,1
77160.92,824.0,0.172,32.0,2,full_time,mortgage,business,EU,1
75085.93,666.0,0.274,18.0,1,self_employed,mortgage,debt_consolidation,NA,1
60364.62,717.0,0.209,39.0,2,full_time,own,home_improvement,EU,1
75320.52,580.0,0.196,31.0,0,full_time,rent,vacation,NA,1
53415.9,796.0,0.455,27.0,1,full_time,mortgage,debt_consolidation,NA,1
60326.95,657.0,0.323,42.0,0,part_time,mortgage,medical,NA,1
82456.48,764.0,0.253,23.0,1,self_employed,own,home_improvement,LATAM,1
80737.0,681.0,0.258,46.0,0,part_time,own,home_improvement,NA,1
47325.62,733.0,0.252,43.0,1,full_time,own,business,NA,1
49600.52,737.0,0.263,34.0,0,part_time,rent,vacation,NA,1
66956.64,658.0,0.168,37.0,2,self_employed,rent,auto,APAC,1
96070.38,766.0,0.289,26.0,1,self_employed,mortgage,vacation,NA,1
30519.83,637.0,0.277,46.0,2,full_time,mortgage,debt_consolidation,NA,1
,744.0,0.229,40.0,1,full_time,rent,vacation,EU,1
